Source,SourceFile,SourceCreated,SourceModified,SourceAccessed,Filename,RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,Keywords,ExtraDataOffset,Payload,BagPath,Slot,NodeSlot,MRUPosition,AbsolutePath,ShellType,Value,ChildBags,CreatedOn,ModifiedOn,AccessedOn,LastWriteTime,MFTEntry,MFTSequenceNumber,ExtensionBlockCount,FirstInteracted,LastInteracted,HasExplored,Miscellaneous
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,217.0,217.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.UI"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,218.0,218.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiUserXp"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,219.0,219.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehRecObj"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,220.0,220.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: mcepg"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,221.0,221.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: mcstore"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,222.0,222.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: mcstoredb"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,223.0,223.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiVidCtl"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,224.0,224.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiExtens"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,225.0,225.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiActivScp"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,226.0,226.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiBmlDataCarousel"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,227.0,227.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiiTv"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,228.0,228.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiTVMSMusic"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,229.0,229.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.iTv.Hosting"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,230.0,230.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiUPnP"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,231.0,231.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiwmp"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,232.0,232.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehiWUapi"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,233.0,233.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.Shell"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,234.0,234.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.Interop"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,235.0,235.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.ITVVM"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,236.0,236.0,2025-01-17 03:24:52.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.Playback"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,237.0,237.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.TV.Tuners.Interop"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,238.0,238.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.Sports"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,239.0,239.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: ehshell"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,240.0,240.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Mcx2Dvcs"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,241.0,241.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.iTv"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,242.0,242.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.iTv.Media"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,243.0,243.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: LoadMxf"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,244.0,244.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: MCESidebarCtrl"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,245.0,245.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: mcGlidHostObj"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,246.0,246.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: mcplayerinterop"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,247.0,247.0,2025-01-17 03:24:53.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: mcupdate"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,248.0,248.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.ApplicationId.Framework"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,249.0,249.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.ApplicationId.RuleWizard"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,250.0,250.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.Security.ApplicationId.PolicyManagement.PolicyModel"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,251.0,251.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.Security.ApplicationId.PolicyManagement.XmlHelper"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,252.0,252.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.Security.ApplicationId.PolicyManagement.PolicyManager"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,253.0,253.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.Security.ApplicationId.PolicyManagement.PolicyEngineApi.Interop"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,254.0,254.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.GroupPolicy.AdmTmplEditor"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,255.0,255.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.GroupPolicy.Interop"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,256.0,256.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.GroupPolicy.Reporting"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,257.0,257.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: SecurityAuditPoliciesSnapIn"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,258.0,258.0,2025-01-17 03:24:54.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.Bml"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,259.0,259.0,2025-01-17 03:24:55.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.MediaCenter.Mheg"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,260.0,260.0,2025-01-17 03:24:55.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: Microsoft.Security.ApplicationId.Wizards.AutomaticRuleGenerationWizard"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,261.0,261.0,2025-01-17 03:24:55.0000000,1130.0,LogAlways,.NET Runtime Optimization Service,Application,0.0,0.0,WIN-FQNIHI9MJ12,1.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":"".NET Runtime Optimization Service (2.0.50727.5420) - Installed from repository: SrpUxSnapIn"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,262.0,262.0,2025-01-17 03:27:00.2600595,1001.0,Info,Microsoft-Windows-LoadPerf,Application,2300.0,2636.0,WIN-FQNIHI9MJ12,2.0,S-1-5-18,,,,,,,,,,,False,Classic,0.0,"{""UserData"":{""EventXML"":{""param1"":""WmiApRpl"",""param2"":""WmiApRpl"",""binaryDataSize"":""12"",""binaryData"":""34-19-00-00-35-19-00-00-34-07-00-00""}}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,263.0,263.0,2025-01-17 03:27:00.2600595,1000.0,Info,Microsoft-Windows-LoadPerf,Application,2300.0,2636.0,WIN-FQNIHI9MJ12,2.0,S-1-5-18,,,,,,,,,,,False,Classic,0.0,"{""UserData"":{""EventXML"":{""param1"":""WmiApRpl"",""param2"":""WmiApRpl"",""binaryDataSize"":""16"",""binaryData"":""36-19-00-00-DC-19-00-00-37-19-00-00-DD-19-00-00""}}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,264.0,264.0,2025-01-17 03:31:35.9195443,4107.0,Error,Microsoft-Windows-CAPI2,Application,268.0,424.0,WIN-FQNIHI9MJ12,2.0,,,,,,,,,,,,False,"Audit success, classic",0.0,"{""EventData"":{""Data"":""http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, A required certificate is not within its validity period when verifying against the current system clock or the timestamp in the signed file.\n"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,265.0,265.0,2025-01-17 03:31:35.9195443,4107.0,Error,Microsoft-Windows-CAPI2,Application,268.0,424.0,WIN-FQNIHI9MJ12,2.0,,,,,,,,,,,,False,"Audit success, classic",0.0,"{""EventData"":{""Data"":""http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, A required certificate is not within its validity period when verifying against the current system clock or the timestamp in the signed file.\n"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,266.0,266.0,2025-01-17 03:31:35.9195443,4097.0,Info,Microsoft-Windows-CAPI2,Application,268.0,424.0,WIN-FQNIHI9MJ12,2.0,,,,,,,,,,,,False,"Audit success, classic",0.0,"{""EventData"":{""Data"":""CN=DigiCert Assured ID Root CA, OU=www.digicert.com, O=DigiCert Inc, C=US, 0563B8630D62D75ABBC8AB1E4BDFB5A899B24D43"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,267.0,267.0,2025-01-17 03:31:40.4123522,4107.0,Error,Microsoft-Windows-CAPI2,Application,268.0,2616.0,WIN-FQNIHI9MJ12,2.0,,,,,,,,,,,,False,"Audit success, classic",0.0,"{""EventData"":{""Data"":""http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, A required certificate is not within its validity period when verifying against the current system clock or the timestamp in the signed file.\n"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,268.0,268.0,2025-01-17 03:31:40.4123522,4107.0,Error,Microsoft-Windows-CAPI2,Application,268.0,2616.0,WIN-FQNIHI9MJ12,2.0,,,,,,,,,,,,False,"Audit success, classic",0.0,"{""EventData"":{""Data"":""http://www.download.windowsupdate.com/msdownload/update/v3/static/trustedr/en/authrootstl.cab, A required certificate is not within its validity period when verifying against the current system clock or the timestamp in the signed file.\n"",""Binary"":""""}}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,269.0,269.0,2025-01-17 03:31:42.0000000,1005.0,Info,Microsoft-Windows-CEIP,Application,0.0,0.0,WIN-FQNIHI9MJ12,2.0,,,,,,,,,,,,False,0x80000000000000,0.0,"{""EventData"":""""}",,,,,,,,,,,,,,,,,,,
EvtxCmd,C:\Users\4n6\Desktop\MP2\Input2\Application.evtx,,,,,270.0,270.0,2025-01-17 03:31:44.0000000,8194.0,Info,System Restore,Application,0.0,0.0,WIN-FQNIHI9MJ12,2.0,,Restore point created successfully,,,"Data: C:\Windows\Temp\{FB6CCB28-CA19-4824-84CA-D19026B153CD}\.be\VC_redist.x86.exe -q -burn.elevated BurnPipe.{9B637535-00EC-457E-B641-2B82890DA64F} {6D7BE9AB-A1FD-43D0-9710-894AA0BE0731} 1572, Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.36.32532",,,,,,,False,0x80000000000000,0.0,"{""EventData"":{""Data"":""C:\\Windows\\Temp\\{FB6CCB28-CA19-4824-84CA-D19026B153CD}\\.be\\VC_redist.x86.exe -q -burn.elevated BurnPipe.{9B637535-00EC-457E-B641-2B82890DA64F} {6D7BE9AB-A1FD-43D0-9710-894AA0BE0731} 1572, Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.36.32532"",""Binary"":""00-00-00-00-A1-01-00-00-97-01-00-00-00-00-00-00-22-CE-28-67-7C-6D-DA-79-E2-8C-1C-00-00-00-00-00-00-00-00-00""}}",,,,,,,,,,,,,,,,,,,
